Gmt time,Open,Close,High,Low,Volume
2017-05-01 09:30:00,1.2925,1.29254,1.29259,1.29236,618.85
2017-05-01 09:45:00,1.29254,1.2933,1.29332,1.29254,438.97998
2017-05-01 10:00:00,1.2933,1.29291,1.2936,1.29285,651.1
2017-05-01 10:15:00,1.29291,1.29353,1.29363,1.29291,622.31
2017-05-01 10:30:00,1.29353,1.29314,1.29359,1.29292,835.03
2017-05-01 10:45:00,1.29314,1.29284,1.29337,1.29273,863.02
2017-05-01 11:00:00,1.29283,1.29238,1.29293,1.29214,949.24
2017-05-01 11:15:00,1.29239,1.29138,1.29243,1.29131,807.77
2017-05-01 11:30:00,1.29137,1.29186,1.29186,1.29136,776.7
2017-05-01 11:45:00,1.29183,1.29228,1.29228,1.29174,589.79
2017-05-01 12:00:00,1.29229,1.29279,1.29285,1.29225,860.24
2017-05-01 12:15:00,1.2928,1.29307,1.29316,1.29251,1038.71
2017-05-01 12:30:00,1.29308,1.29306,1.29331,1.29275,1020.89
2017-05-01 12:45:00,1.29308,1.29328,1.29329,1.29252,991.87
2017-05-01 13:00:00,1.29327,1.29252,1.29359,1.29208,1726.38
2017-05-01 13:15:00,1.29253,1.29224,1.29275,1.29181,916.64
2017-05-01 13:30:00,1.29224,1.29221,1.29265,1.29205,1041.99
2017-05-01 13:45:00,1.2922,1.29216,1.29237,1.29156,1363.29
2017-05-01 14:00:00,1.29228,1.29252,1.29314,1.29197,2179.72
2017-05-01 14:15:00,1.29252,1.29292,1.29327,1.29227,1876.37
2017-05-01 14:30:00,1.29292,1.29284,1.29337,1.29283,1411.12
2017-05-01 14:45:00,1.29283,1.29279,1.29315,1.29269,1062.11
2017-05-01 15:00:00,1.29279,1.29214,1.29292,1.29205,1070.74
2017-05-01 15:15:00,1.29214,1.29243,1.29259,1.29194,711.24
2017-05-01 15:30:00,1.29243,1.29221,1.29253,1.29162,1344.72
2017-05-01 15:45:00,1.29221,1.29163,1.29241,1.29155,1153.4
2017-05-01 16:00:00,1.29163,1.29072,1.29166,1.29071,1675.54
2017-05-01 16:15:00,1.29072,1.29092,1.29098,1.29041,809.37
2017-05-01 16:30:00,1.29092,1.29127,1.29129,1.29087,1474.56
2017-05-01 16:45:00,1.29126,1.29157,1.29211,1.29104,2517.69
2017-05-01 17:00:00,1.29157,1.29121,1.29157,1.29098,1720.42
2017-05-01 17:15:00,1.29121,1.29122,1.2915,1.29109,1395.61
2017-05-01 17:30:00,1.29123,1.29135,1.29144,1.29099,672.43
2017-05-01 17:45:00,1.29136,1.29099,1.29143,1.29086,731.33
2017-05-01 18:00:00,1.29102,1.2906,1.29119,1.29056,1000.44
2017-05-01 18:15:00,1.29061,1.29049,1.29097,1.29034,657.64
2017-05-01 18:30:00,1.29053,1.29036,1.29081,1.29035,611.4
2017-05-01 18:45:00,1.29036,1.29024,1.2905,1.28997,1081.68
2017-05-01 19:00:00,1.29022,1.28986,1.29066,1.28973,1116.99
2017-05-01 19:15:00,1.28986,1.28884,1.29019,1.28862,1119.5801
2017-05-01 19:30:00,1.28884,1.28928,1.28975,1.28878,844.24
2017-05-01 19:45:00,1.28928,1.28894,1.28931,1.28885,774.35
2017-05-01 20:00:00,1.28894,1.28845,1.28895,1.28822,949.09
2017-05-01 20:15:00,1.28844,1.28871,1.28887,1.28844,874.15
2017-05-01 20:30:00,1.28871,1.28876,1.28881,1.28834,1140.13
2017-05-01 20:45:00,1.28876,1.28838,1.28899,1.28838,1554.5701
2017-05-01 21:00:00,1.28839,1.28835,1.28858,1.28801,342.11
2017-05-01 21:15:00,1.28836,1.28859,1.28863,1.28834,143.67
2017-05-01 21:30:00,1.2886,1.28855,1.28863,1.28851,271.88
2017-05-01 21:45:00,1.28856,1.28851,1.28864,1.28837,777.25
2017-05-01 22:00:00,1.28854,1.2887,1.28882,1.2885,499.88
2017-05-01 22:15:00,1.2887,1.28878,1.28897,1.28859,1182.9
2017-05-01 22:30:00,1.28878,1.28884,1.2891,1.28876,1159.7
2017-05-01 22:45:00,1.28884,1.28971,1.28971,1.28884,997.28
2017-05-01 23:00:00,1.28971,1.28949,1.28971,1.28949,880.63
2017-05-01 23:15:00,1.2895,1.28969,1.28981,1.28949,514.64
2017-05-01 23:30:00,1.28969,1.2896,1.28981,1.28958,721.64
2017-05-01 23:45:00,1.2896,1.28969,1.28969,1.28949,548.06
2017-05-02 00:00:00,1.28969,1.28998,1.29,1.28958,889.25
2017-05-02 00:15:00,1.28998,1.29009,1.29016,1.28981,790.04004
2017-05-02 00:30:00,1.29011,1.29012,1.29028,1.29006,1328.68
2017-05-02 00:45:00,1.29012,1.29033,1.29062,1.29001,964.93
2017-05-02 01:00:00,1.29036,1.2904,1.29052,1.29025,1023.01
2017-05-02 01:15:00,1.2904,1.29019,1.29045,1.29019,731.5
2017-05-02 01:30:00,1.29018,1.29009,1.29031,1.29003,434.68
2017-05-02 01:45:00,1.29009,1.28968,1.29018,1.28966,919.71
2017-05-02 02:00:00,1.28968,1.29007,1.29012,1.28892,1058.32
2017-05-02 02:15:00,1.29008,1.29036,1.29057,1.28997,1085.78
2017-05-02 02:30:00,1.29037,1.2906,1.29079,1.29019,902.11
2017-05-02 02:45:00,1.2906,1.29078,1.29079,1.29051,686.32
2017-05-02 03:00:00,1.29078,1.29062,1.29089,1.29049,651.0
2017-05-02 03:15:00,1.29062,1.29068,1.29086,1.2905,942.55
2017-05-02 03:30:00,1.29067,1.2904,1.2907,1.29038,978.66
2017-05-02 03:45:00,1.29039,1.29047,1.29059,1.29039,505.66
2017-05-02 04:00:00,1.29047,1.28987,1.29057,1.2898,619.11
2017-05-02 04:15:00,1.28988,1.28969,1.28992,1.28955,875.06
2017-05-02 04:30:00,1.28969,1.28965,1.28981,1.28951,1077.29
2017-05-02 04:45:00,1.28965,1.28926,1.28968,1.28912,764.01
2017-05-02 05:00:00,1.28926,1.28941,1.28943,1.2891,781.13
2017-05-02 05:15:00,1.28941,1.28989,1.29028,1.28941,1082.9401
2017-05-02 05:30:00,1.28987,1.2899,1.29011,1.28939,1450.36
2017-05-02 05:45:00,1.28989,1.29013,1.29029,1.28984,834.95
2017-05-02 06:00:00,1.29012,1.28975,1.29023,1.2891,1473.94
2017-05-02 06:15:00,1.28977,1.28785,1.28991,1.28764,1447.4
2017-05-02 06:30:00,1.28785,1.28786,1.28813,1.28701,1471.67
2017-05-02 06:45:00,1.28786,1.2869,1.28847,1.28689,1555.46
2017-05-02 07:00:00,1.2869,1.28744,1.28776,1.28643,2176.55
2017-05-02 07:15:00,1.28744,1.28745,1.28771,1.28693,1620.31
2017-05-02 07:30:00,1.28747,1.28728,1.28783,1.28708,1665.25
2017-05-02 07:45:00,1.28729,1.28658,1.28768,1.28652,1392.53
2017-05-02 08:00:00,1.28658,1.28795,1.28805,1.28641,1697.27
2017-05-02 08:15:00,1.28795,1.28834,1.28888,1.28762,1612.2
2017-05-02 08:30:00,1.28827,1.28866,1.29133,1.28817,3224.7
2017-05-02 08:45:00,1.28866,1.28837,1.28927,1.28834,1252.76
2017-05-02 09:00:00,1.28837,1.2891,1.28956,1.28837,2040.15
2017-05-02 09:15:00,1.2891,1.28901,1.28954,1.28884,1698.51
2017-05-02 09:30:00,1.289,1.28962,1.28978,1.28862,1368.83
2017-05-02 09:45:00,1.28963,1.29054,1.29059,1.2896,1451.5399
2017-05-02 10:00:00,1.29056,1.2913,1.29203,1.29022,1885.05
2017-05-02 10:15:00,1.2913,1.29095,1.29133,1.29073,1657.34
2017-05-02 10:30:00,1.29094,1.29236,1.29248,1.29082,1405.14
2017-05-02 10:45:00,1.29238,1.29242,1.29284,1.29193,1732.34
2017-05-02 11:00:00,1.29242,1.29192,1.29242,1.29171,1730.01
2017-05-02 11:15:00,1.29191,1.2919,1.29207,1.29157,1483.96
2017-05-02 11:30:00,1.29189,1.29124,1.29189,1.29118,1232.08
2017-05-02 11:45:00,1.29123,1.29098,1.29173,1.29088,1703.03
2017-05-02 12:00:00,1.29104,1.29142,1.29145,1.29072,1524.71
2017-05-02 12:15:00,1.29143,1.29095,1.29213,1.2909,2002.3
2017-05-02 12:30:00,1.29093,1.29153,1.29175,1.29078,970.05
2017-05-02 12:45:00,1.29153,1.29125,1.29154,1.29051,1411.2
2017-05-02 13:00:00,1.29125,1.29126,1.29176,1.29113,1380.11
2017-05-02 13:15:00,1.29128,1.29118,1.29141,1.2906,1676.58
2017-05-02 13:30:00,1.29118,1.29133,1.29194,1.29104,1784.5
2017-05-02 13:45:00,1.29133,1.29131,1.29206,1.29111,2248.99
2017-05-02 14:00:00,1.29134,1.29231,1.2924,1.29089,2573.47
2017-05-02 14:15:00,1.29231,1.29255,1.29284,1.292,2745.08
2017-05-02 14:30:00,1.29253,1.29221,1.29281,1.29219,1597.0
2017-05-02 14:45:00,1.29224,1.29244,1.29277,1.29203,1859.12
2017-05-02 15:00:00,1.29246,1.29253,1.29254,1.29182,1710.72
2017-05-02 15:15:00,1.29253,1.29203,1.29269,1.29195,1491.08
2017-05-02 15:30:00,1.29204,1.29207,1.29214,1.29175,1093.93
2017-05-02 15:45:00,1.2921,1.29201,1.29228,1.29172,1140.12
2017-05-02 16:00:00,1.29199,1.29171,1.29234,1.29148,1162.81
2017-05-02 16:15:00,1.29171,1.29242,1.29251,1.29161,1048.33
2017-05-02 16:30:00,1.29242,1.29202,1.29245,1.29192,1346.85
2017-05-02 16:45:00,1.29202,1.29214,1.29233,1.29193,892.54
2017-05-02 17:00:00,1.29214,1.29173,1.2923,1.29167,768.93
2017-05-02 17:15:00,1.29173,1.29191,1.29204,1.29151,994.26
2017-05-02 17:30:00,1.29194,1.29182,1.29211,1.29178,1034.71
2017-05-02 17:45:00,1.29182,1.29232,1.29234,1.29182,1441.48
2017-05-02 18:00:00,1.29235,1.29242,1.29251,1.29222,1037.87
2017-05-02 18:15:00,1.29242,1.29241,1.29252,1.2922,1001.31
2017-05-02 18:30:00,1.2924,1.29251,1.29288,1.29222,857.55
2017-05-02 18:45:00,1.2925,1.29314,1.29317,1.29235,1135.38
2017-05-02 19:00:00,1.29315,1.29301,1.29331,1.29292,861.58
2017-05-02 19:15:00,1.29302,1.29309,1.29332,1.29265,977.59
2017-05-02 19:30:00,1.2931,1.29331,1.29356,1.29297,905.86
2017-05-02 19:45:00,1.29332,1.29349,1.2936,1.29329,1032.61
2017-05-02 20:00:00,1.29347,1.29323,1.2939,1.29308,1065.31
2017-05-02 20:15:00,1.29323,1.29322,1.29342,1.29317,448.18
2017-05-02 20:30:00,1.29322,1.29353,1.29355,1.29321,637.49
2017-05-02 20:45:00,1.29356,1.29382,1.29394,1.29351,1121.38
2017-05-02 21:00:00,1.29382,1.29365,1.29398,1.29357,418.6
2017-05-02 21:15:00,1.29366,1.29369,1.29382,1.29315,391.31
2017-05-02 21:30:00,1.29373,1.29326,1.29373,1.29325,374.34
2017-05-02 21:45:00,1.29328,1.29357,1.29367,1.29325,608.48
2017-05-02 22:00:00,1.29357,1.29343,1.29374,1.29318,826.35
2017-05-02 22:15:00,1.29333,1.29334,1.29352,1.29329,719.08997
2017-05-02 22:30:00,1.29333,1.2935,1.29353,1.2931,520.11
2017-05-02 22:45:00,1.29353,1.29387,1.29388,1.29343,606.29
2017-05-02 23:00:00,1.29386,1.29404,1.29404,1.29374,296.1
2017-05-02 23:15:00,1.29403,1.29389,1.29405,1.29386,426.61002
2017-05-02 23:30:00,1.29389,1.29392,1.29396,1.29388,569.05
2017-05-02 23:45:00,1.29392,1.29407,1.29408,1.29391,427.56
2017-05-03 00:00:00,1.29407,1.29425,1.29443,1.29383,554.76
2017-05-03 00:15:00,1.29425,1.29417,1.29452,1.29417,497.24
2017-05-03 00:30:00,1.29418,1.29444,1.29463,1.2941,682.12
2017-05-03 00:45:00,1.29444,1.2947,1.29473,1.29421,529.78
2017-05-03 01:00:00,1.2947,1.29455,1.2947,1.29441,693.92
2017-05-03 01:15:00,1.29454,1.29451,1.29474,1.2945,769.02
2017-05-03 01:30:00,1.29451,1.29459,1.29474,1.29445,680.89996
2017-05-03 01:45:00,1.29458,1.29427,1.2946,1.29413,986.14
2017-05-03 02:00:00,1.29427,1.29444,1.29449,1.29423,348.59
2017-05-03 02:15:00,1.29443,1.29444,1.2945,1.2942,656.38
2017-05-03 02:30:00,1.29444,1.29447,1.29454,1.2944,611.95
2017-05-03 02:45:00,1.29448,1.29436,1.29448,1.29423,567.1
2017-05-03 03:00:00,1.29436,1.2944,1.29443,1.2943,663.77997
2017-05-03 03:15:00,1.2944,1.29448,1.2945,1.2944,605.61
2017-05-03 03:30:00,1.29448,1.29454,1.2946,1.29445,444.6
2017-05-03 03:45:00,1.29455,1.29414,1.2946,1.29411,640.7
2017-05-03 04:00:00,1.29415,1.29433,1.29441,1.29412,534.29
2017-05-03 04:15:00,1.29433,1.29342,1.29436,1.29336,810.36
2017-05-03 04:30:00,1.29342,1.2918,1.29342,1.29173,1189.73
2017-05-03 04:45:00,1.29179,1.2917,1.29219,1.29068,1315.83
2017-05-03 05:00:00,1.29171,1.29123,1.29176,1.29064,1255.23
2017-05-03 05:15:00,1.29121,1.29096,1.29123,1.29066,1473.55
2017-05-03 05:30:00,1.29096,1.29084,1.29117,1.29036,1307.42
2017-05-03 05:45:00,1.29084,1.29053,1.29117,1.29036,1149.45
2017-05-03 06:00:00,1.29052,1.28919,1.29052,1.28913,1891.67
2017-05-03 06:15:00,1.28921,1.28924,1.28983,1.28843,1723.94
2017-05-03 06:30:00,1.28924,1.2906,1.29064,1.28924,1756.86
2017-05-03 06:45:00,1.29061,1.29196,1.29214,1.29031,2463.33
2017-05-03 07:00:00,1.29196,1.29156,1.29224,1.29122,2456.6
2017-05-03 07:15:00,1.29156,1.29156,1.29164,1.29128,1423.37
2017-05-03 07:30:00,1.29156,1.29297,1.29377,1.29144,2339.5
2017-05-03 07:45:00,1.29296,1.29294,1.29324,1.29244,1652.88
2017-05-03 08:00:00,1.29294,1.29236,1.29336,1.29236,1676.5
2017-05-03 08:15:00,1.29235,1.293,1.29322,1.29178,2095.79
2017-05-03 08:30:00,1.29301,1.29228,1.29317,1.29221,1875.72
2017-05-03 08:45:00,1.29233,1.29149,1.29268,1.29119,1312.78
2017-05-03 09:00:00,1.2915,1.29258,1.29273,1.29149,1815.6901
2017-05-03 09:15:00,1.29258,1.2911,1.29258,1.29026,1815.75
2017-05-03 09:30:00,1.29111,1.29082,1.29139,1.29075,1242.35
2017-05-03 09:45:00,1.29082,1.2911,1.29134,1.2907,1308.75
2017-05-03 10:00:00,1.29111,1.29097,1.29121,1.29062,1349.47
2017-05-03 10:15:00,1.29098,1.29154,1.29154,1.29094,1102.19
2017-05-03 10:30:00,1.29154,1.29231,1.29248,1.29135,1436.92
2017-05-03 10:45:00,1.29231,1.29243,1.29272,1.2915,1746.96
2017-05-03 11:00:00,1.29243,1.29251,1.29277,1.29188,1497.03
2017-05-03 11:15:00,1.29251,1.29257,1.29263,1.29204,1175.09
2017-05-03 11:30:00,1.29253,1.2925,1.29279,1.29228,1384.64
2017-05-03 11:45:00,1.2925,1.29242,1.2928,1.29204,1136.88
2017-05-03 12:00:00,1.29242,1.29271,1.29291,1.29217,1247.28
2017-05-03 12:15:00,1.29266,1.2924,1.29304,1.29219,2292.22
2017-05-03 12:30:00,1.2924,1.29172,1.2928,1.29144,2692.51
2017-05-03 12:45:00,1.29173,1.29218,1.29227,1.2915,1733.23
2017-05-03 13:00:00,1.29218,1.29238,1.2927,1.29136,1952.88
2017-05-03 13:15:00,1.29236,1.29235,1.29239,1.29177,1620.66
2017-05-03 13:30:00,1.29235,1.29202,1.29254,1.2917,2218.75
2017-05-03 13:45:00,1.29201,1.29184,1.29236,1.29176,1481.66
2017-05-03 14:00:00,1.29182,1.29183,1.29207,1.29108,2258.66
2017-05-03 14:15:00,1.29182,1.29184,1.29252,1.2916,1702.72
2017-05-03 14:30:00,1.29183,1.28998,1.29244,1.28913,2970.52
2017-05-03 14:45:00,1.28996,1.28951,1.29036,1.28879,4068.37
2017-05-03 15:00:00,1.28952,1.29046,1.29065,1.2895,2637.57
2017-05-03 15:15:00,1.29045,1.29035,1.29088,1.29024,1616.24
2017-05-03 15:30:00,1.29039,1.29114,1.29165,1.2903,2039.21
2017-05-03 15:45:00,1.29114,1.29152,1.29164,1.29098,1883.47
2017-05-03 16:00:00,1.29151,1.29141,1.29165,1.29117,1608.69
2017-05-03 16:15:00,1.2914,1.29122,1.29163,1.29121,1422.87
2017-05-03 16:30:00,1.29122,1.29076,1.29148,1.2907,1081.27
2017-05-03 16:45:00,1.29073,1.29141,1.29143,1.29049,1177.27
2017-05-03 17:00:00,1.29143,1.2916,1.29171,1.29102,1155.03
2017-05-03 17:15:00,1.2916,1.2915,1.29175,1.2915,958.94
2017-05-03 17:30:00,1.2915,1.291,1.29172,1.29099,1164.25
2017-05-03 17:45:00,1.291,1.2908,1.29207,1.29069,1455.89
2017-05-03 18:00:00,1.29079,1.28861,1.29254,1.28804,5074.21
2017-05-03 18:15:00,1.28861,1.28821,1.28973,1.288,2744.95
2017-05-03 18:30:00,1.28822,1.28829,1.28924,1.28797,2076.88
2017-05-03 18:45:00,1.28826,1.28874,1.28895,1.28782,1971.73
2017-05-03 19:00:00,1.28882,1.28829,1.28892,1.28819,1989.83
2017-05-03 19:15:00,1.2883,1.28709,1.28848,1.287,1930.34
2017-05-03 19:30:00,1.28706,1.28762,1.28762,1.28699,1288.62
2017-05-03 19:45:00,1.28763,1.28737,1.28764,1.28717,1906.28
2017-05-03 20:00:00,1.28736,1.28733,1.2875,1.2872,825.7
2017-05-03 20:15:00,1.28732,1.2873,1.28743,1.28722,964.74
2017-05-03 20:30:00,1.28729,1.28696,1.2874,1.28689,950.71
2017-05-03 20:45:00,1.28697,1.28663,1.28698,1.28652,2097.68
2017-05-03 21:00:00,1.28666,1.28676,1.28684,1.28645,160.78
2017-05-03 21:15:00,1.28676,1.28672,1.28685,1.28656,298.05
2017-05-03 21:30:00,1.28671,1.2867,1.28673,1.28614,1034.09
2017-05-03 21:45:00,1.28672,1.28669,1.28689,1.28663,616.87
2017-05-03 22:00:00,1.28669,1.28677,1.28689,1.28648,1106.02
2017-05-03 22:15:00,1.28677,1.2868,1.28691,1.28674,619.27
2017-05-03 22:30:00,1.28681,1.28676,1.28686,1.28668,520.57
2017-05-03 22:45:00,1.28674,1.28693,1.28697,1.28663,517.01
2017-05-03 23:00:00,1.28693,1.2869,1.28693,1.28677,578.7
2017-05-03 23:15:00,1.28696,1.28655,1.28698,1.2865,612.35
2017-05-03 23:30:00,1.28654,1.28685,1.28687,1.28654,1010.64
2017-05-03 23:45:00,1.28684,1.28723,1.28733,1.28676,719.29
2017-05-04 00:00:00,1.28723,1.28757,1.28763,1.28718,916.92
2017-05-04 00:15:00,1.28757,1.28734,1.28757,1.28727,537.4
2017-05-04 00:30:00,1.28735,1.2875,1.28769,1.28735,471.83
2017-05-04 00:45:00,1.28748,1.28716,1.28749,1.2868,1465.93
2017-05-04 01:00:00,1.28715,1.28707,1.28737,1.28683,916.89996
2017-05-04 01:15:00,1.28708,1.28742,1.28756,1.28704,1173.81
2017-05-04 01:30:00,1.28744,1.28727,1.28758,1.28713,1019.5
2017-05-04 01:45:00,1.28728,1.28752,1.28763,1.28725,1259.3
2017-05-04 02:00:00,1.28753,1.28749,1.28759,1.28741,696.25
2017-05-04 02:15:00,1.2875,1.28752,1.28763,1.28739,853.27
2017-05-04 02:30:00,1.28754,1.28758,1.28762,1.28754,486.11
2017-05-04 02:45:00,1.28758,1.28766,1.28768,1.2875,588.22
2017-05-04 03:00:00,1.28768,1.2877,1.28775,1.2875,641.06
2017-05-04 03:15:00,1.2877,1.28749,1.28771,1.28747,913.68
2017-05-04 03:30:00,1.28749,1.28744,1.28755,1.28736,862.68
2017-05-04 03:45:00,1.28745,1.2875,1.28753,1.2874,856.29
2017-05-04 04:00:00,1.2875,1.28756,1.28759,1.28738,233.22
2017-05-04 04:15:00,1.28756,1.28755,1.28762,1.28754,492.83
2017-05-04 04:30:00,1.28755,1.28753,1.28774,1.2875,614.22
2017-05-04 04:45:00,1.28751,1.28769,1.28786,1.28749,495.95
2017-05-04 05:00:00,1.28766,1.28746,1.28771,1.28745,675.39
2017-05-04 05:15:00,1.28746,1.28761,1.28762,1.28742,588.2
2017-05-04 05:30:00,1.28761,1.2877,1.28773,1.28744,561.66
2017-05-04 05:45:00,1.28772,1.28755,1.28817,1.28749,613.91003
2017-05-04 06:00:00,1.28757,1.28719,1.28794,1.28715,1281.37
2017-05-04 06:15:00,1.28719,1.28593,1.2874,1.28519,2134.5
2017-05-04 06:30:00,1.28594,1.28382,1.28617,1.28308,3335.01
2017-05-04 06:45:00,1.28382,1.28492,1.28493,1.28353,2313.06
2017-05-04 07:00:00,1.28493,1.2843,1.28534,1.28428,2337.8
2017-05-04 07:15:00,1.2843,1.28525,1.28525,1.28424,1456.68
2017-05-04 07:30:00,1.28523,1.28652,1.28706,1.28511,2571.29
2017-05-04 07:45:00,1.28653,1.28758,1.28812,1.28653,3314.6199
2017-05-04 08:00:00,1.28758,1.28739,1.28878,1.2873,2394.99
2017-05-04 08:15:00,1.28741,1.28845,1.28949,1.2874,2569.16
2017-05-04 08:30:00,1.28932,1.28832,1.28935,1.28794,2577.59
2017-05-04 08:45:00,1.28831,1.28901,1.28944,1.2882,1805.01
2017-05-04 09:00:00,1.28901,1.28992,1.28996,1.28889,2157.0
2017-05-04 09:15:00,1.28992,1.2898,1.2901,1.28949,2564.08
2017-05-04 09:30:00,1.28981,1.28993,1.29041,1.28957,2041.4299
2017-05-04 09:45:00,1.28993,1.28971,1.28996,1.28913,1632.22
2017-05-04 10:00:00,1.2897,1.28933,1.28987,1.28928,1458.32
2017-05-04 10:15:00,1.28933,1.28944,1.28963,1.289,2046.77
2017-05-04 10:30:00,1.28946,1.28849,1.28974,1.28847,1735.92
2017-05-04 10:45:00,1.28853,1.28866,1.28898,1.28818,1628.73
2017-05-04 11:00:00,1.28867,1.28881,1.28881,1.2881,1610.76
2017-05-04 11:15:00,1.28881,1.28895,1.28939,1.28861,1952.05
2017-05-04 11:30:00,1.28894,1.28861,1.28917,1.28861,1354.3099
2017-05-04 11:45:00,1.28861,1.28838,1.28897,1.28825,1284.19
2017-05-04 12:00:00,1.28839,1.28903,1.28928,1.28805,1476.42
2017-05-04 12:15:00,1.28903,1.28867,1.28905,1.28802,1350.83
2017-05-04 12:30:00,1.28874,1.28923,1.28948,1.28793,2726.7
2017-05-04 12:45:00,1.28924,1.2898,1.29001,1.28891,2212.46
2017-05-04 13:00:00,1.2898,1.28981,1.29046,1.28971,2004.72
2017-05-04 13:15:00,1.28981,1.28943,1.29014,1.28931,1650.84
2017-05-04 13:30:00,1.28941,1.29005,1.29005,1.2893,1727.27
2017-05-04 13:45:00,1.29005,1.29101,1.2914,1.28954,3106.11
2017-05-04 14:00:00,1.29101,1.29084,1.2916,1.29058,2479.8499
2017-05-04 14:15:00,1.29083,1.29162,1.29173,1.29029,2211.96
2017-05-04 14:30:00,1.29162,1.29192,1.29233,1.29125,2095.6
2017-05-04 14:45:00,1.29194,1.29142,1.29225,1.29142,2747.02
2017-05-04 15:00:00,1.29145,1.29049,1.29156,1.29049,2855.5
2017-05-04 15:15:00,1.29049,1.2904,1.29052,1.28981,2311.6099
2017-05-04 15:30:00,1.29037,1.29112,1.29135,1.29017,2326.71
2017-05-04 15:45:00,1.29113,1.29093,1.29185,1.29091,2634.33
2017-05-04 16:00:00,1.29097,1.29153,1.29182,1.2908,2173.63
2017-05-04 16:15:00,1.29152,1.29183,1.29196,1.29112,1738.98
2017-05-04 16:30:00,1.29184,1.29179,1.29205,1.29155,1577.6
2017-05-04 16:45:00,1.29177,1.29208,1.29211,1.29137,1428.64
2017-05-04 17:00:00,1.29204,1.29172,1.29234,1.29161,1486.97
2017-05-04 17:15:00,1.29171,1.29155,1.29173,1.29101,1650.3
2017-05-04 17:30:00,1.29155,1.29161,1.29168,1.29098,1283.63
2017-05-04 17:45:00,1.29161,1.29079,1.29168,1.29069,1537.76
2017-05-04 18:00:00,1.29079,1.29114,1.29131,1.2905,1189.78
2017-05-04 18:15:00,1.29116,1.29198,1.29212,1.29115,1905.0499
2017-05-04 18:30:00,1.29198,1.29183,1.29213,1.29159,1043.22
2017-05-04 18:45:00,1.29183,1.29202,1.29209,1.29181,1416.09
2017-05-04 19:00:00,1.292,1.29205,1.29214,1.2918,841.29
2017-05-04 19:15:00,1.29207,1.29225,1.29234,1.29202,1015.94
2017-05-04 19:30:00,1.29225,1.29232,1.29233,1.29204,947.44
2017-05-04 19:45:00,1.29232,1.29268,1.29271,1.29212,1108.5801
2017-05-04 20:00:00,1.29268,1.29277,1.29319,1.29257,1159.45
2017-05-04 20:15:00,1.29277,1.29257,1.29296,1.2922,794.74
2017-05-04 20:30:00,1.29256,1.2922,1.2926,1.29199,809.28
