idx,datetime,volume,askOpen,askHigh,askLow,askClose,bidOpen,bidHigh,bidLow,bidClose,midOpen,midHigh,midLow,midClose
24,2015-01-07 22:00:00,2437,1.51129,1.51185,1.5096,1.50978,1.51085,1.51167,1.50939,1.50959,1.51107,1.51176,1.5095,1.50968
25,2015-01-08 02:00:00,676,1.50984,1.50996,1.50832,1.50883,1.50965,1.50977,1.50814,1.50865,1.50974,1.50986,1.50823,1.50874
26,2015-01-08 06:00:00,3475,1.50878,1.50952,1.50356,1.50556,1.50858,1.50932,1.50334,1.50533,1.50868,1.50942,1.50345,1.50544
27,2015-01-08 10:00:00,4563,1.50548,1.50826,1.50454,1.50777,1.50531,1.50805,1.50436,1.5076,1.5054,1.50816,1.50446,1.50768
28,2015-01-08 14:00:00,4196,1.50772,1.51183,1.50585,1.51162,1.50754,1.51166,1.50567,1.51143,1.50763,1.51174,1.50576,1.51152
29,2015-01-08 18:00:00,1537,1.51167,1.51175,1.50812,1.50931,1.51148,1.51158,1.50791,1.50875,1.51158,1.51166,1.50802,1.50903
30,2015-01-08 22:00:00,2117,1.50909,1.51059,1.50787,1.50922,1.50827,1.51036,1.50757,1.50904,1.50868,1.51048,1.50774,1.50913
31,2015-01-09 02:00:00,773,1.50917,1.51022,1.50901,1.50988,1.50898,1.51004,1.50882,1.5096,1.50908,1.51013,1.50892,1.50974
32,2015-01-09 06:00:00,3719,1.50979,1.51591,1.50896,1.51325,1.5096,1.51482,1.50873,1.51303,1.5097,1.51493,1.50884,1.51314
33,2015-01-09 10:00:00,8196,1.51319,1.5186,1.50975,1.51215,1.51297,1.51698,1.50955,1.51197,1.51308,1.51774,1.50965,1.51206
34,2015-01-09 14:00:00,7087,1.51219,1.51703,1.51025,1.51422,1.51202,1.51685,1.51008,1.51406,1.5121,1.51694,1.51016,1.51414
35,2015-01-09 18:00:00,3377,1.51427,1.51712,1.51426,1.51653,1.5141,1.51683,1.51408,1.51499,1.51418,1.51693,1.51417,1.51576
36,2015-01-11 22:00:00,2601,1.51826,1.51964,1.51664,1.51723,1.51718,1.51923,1.5163,1.51705,1.51772,1.51939,1.51654,1.51714
37,2015-01-12 02:00:00,594,1.51727,1.5175,1.51616,1.51677,1.51709,1.51731,1.51595,1.51656,1.51718,1.5174,1.51606,1.51666
38,2015-01-12 06:00:00,3435,1.5168,1.51784,1.50998,1.51227,1.51662,1.51764,1.50981,1.51209,1.51671,1.51774,1.5099,1.51218
39,2015-01-12 10:00:00,3804,1.51223,1.51704,1.51119,1.51584,1.51204,1.5168,1.51102,1.51564,1.51214,1.51692,1.5111,1.51574
40,2015-01-12 14:00:00,3870,1.51587,1.51753,1.51301,1.51654,1.5157,1.51735,1.5128,1.51636,1.51578,1.51744,1.51292,1.51645
41,2015-01-12 18:00:00,1592,1.51649,1.51884,1.51649,1.51738,1.51632,1.51866,1.51632,1.51675,1.5164,1.51875,1.5164,1.51706
42,2015-01-12 22:00:00,2225,1.51733,1.51824,1.51593,1.51791,1.5168,1.51804,1.51572,1.51769,1.51706,1.51814,1.51583,1.5178
43,2015-01-13 02:00:00,1153,1.51784,1.5193,1.5157,1.516,1.51766,1.51912,1.51552,1.51581,1.51775,1.51921,1.51561,1.5159
44,2015-01-13 06:00:00,4685,1.51595,1.51631,1.50786,1.51094,1.51578,1.5161,1.50766,1.51073,1.51586,1.5162,1.50776,1.51084
45,2015-01-13 10:00:00,5055,1.51088,1.51818,1.50901,1.51545,1.51068,1.51796,1.50881,1.51527,1.51078,1.51807,1.50891,1.51536
46,2015-01-13 14:00:00,4358,1.51546,1.51904,1.51437,1.51621,1.51529,1.51886,1.51417,1.51603,1.51538,1.51895,1.51427,1.51612
47,2015-01-13 18:00:00,2250,1.51618,1.51691,1.51457,1.51629,1.51593,1.5167,1.51439,1.51577,1.51606,1.5168,1.51448,1.51603
48,2015-01-13 22:00:00,2601,1.51624,1.51767,1.51599,1.5169,1.51582,1.51747,1.51536,1.5167,1.51603,1.51757,1.51576,1.5168
49,2015-01-14 02:00:00,1191,1.51688,1.51714,1.51466,1.51648,1.51669,1.51696,1.51443,1.51626,1.51678,1.51705,1.51456,1.51637
50,2015-01-14 06:00:00,5917,1.51642,1.52264,1.51473,1.51747,1.5162,1.5222,1.51456,1.51724,1.51631,1.52242,1.51464,1.51736
51,2015-01-14 10:00:00,6384,1.51746,1.52711,1.51636,1.5258,1.51724,1.52684,1.51616,1.5256,1.51735,1.52696,1.51626,1.5257
52,2015-01-14 14:00:00,5545,1.52577,1.52697,1.52029,1.52223,1.52561,1.52674,1.52007,1.52205,1.52569,1.52686,1.52019,1.52214
53,2015-01-14 18:00:00,2005,1.52221,1.52384,1.52114,1.52366,1.52204,1.52367,1.52098,1.52317,1.52212,1.52375,1.52106,1.52342
54,2015-01-14 22:00:00,2122,1.52406,1.52476,1.52317,1.52346,1.52316,1.52452,1.52269,1.52324,1.52361,1.52464,1.52296,1.52335
56,2015-01-15 02:00:00,825,1.52346,1.52433,1.52278,1.52306,1.52327,1.52411,1.52259,1.52288,1.52336,1.52422,1.52268,1.52297
57,2015-01-15 06:00:00,24859,1.52301,1.52473,1.51683,1.51984,1.52281,1.52287,1.51491,1.51838,1.52291,1.52373,1.51591,1.51911
58,2015-01-15 10:00:00,37530,1.52017,1.527,1.51912,1.52297,1.51871,1.52656,1.51835,1.5227,1.51944,1.52671,1.51896,1.52284
59,2015-01-15 14:00:00,14568,1.52292,1.52354,1.5151,1.51545,1.52261,1.52326,1.51486,1.51522,1.52276,1.5234,1.51498,1.51534
60,2015-01-15 18:00:00,7296,1.51544,1.51954,1.5152,1.51915,1.51522,1.5193,1.51496,1.51775,1.51533,1.51942,1.51508,1.51845
61,2015-01-15 22:00:00,14183,1.51921,1.52005,1.51621,1.51871,1.51771,1.51929,1.51572,1.51847,1.51846,1.51957,1.5161,1.51859
62,2015-01-16 02:00:00,2561,1.51877,1.51926,1.51729,1.51747,1.51852,1.51902,1.51706,1.51726,1.51864,1.51912,1.51718,1.51736
63,2015-01-16 06:00:00,5060,1.51754,1.52365,1.51617,1.52259,1.51731,1.52337,1.51592,1.52231,1.51742,1.52348,1.51606,1.52245
64,2015-01-16 10:00:00,5717,1.52262,1.52276,1.51634,1.51833,1.5223,1.52257,1.51615,1.51806,1.52246,1.52266,1.51624,1.5182
65,2015-01-16 14:00:00,9515,1.51831,1.51902,1.50762,1.51497,1.51811,1.51881,1.50739,1.5147,1.51821,1.51892,1.5075,1.51484
66,2015-01-16 18:00:00,6058,1.51497,1.51723,1.51315,1.51549,1.51468,1.51698,1.51259,1.51349,1.51482,1.5171,1.51304,1.51449
67,2015-01-18 22:00:00,5450,1.51416,1.51547,1.51216,1.51452,1.51216,1.51475,1.51072,1.51428,1.51316,1.51486,1.51158,1.5144
68,2015-01-19 02:00:00,719,1.51457,1.5147,1.5134,1.51451,1.51435,1.51447,1.51319,1.51434,1.51446,1.51458,1.5133,1.51442
69,2015-01-19 06:00:00,2947,1.51458,1.51806,1.51199,1.51656,1.51438,1.51783,1.51179,1.51634,1.51448,1.51794,1.5119,1.51645
70,2015-01-19 10:00:00,2834,1.51651,1.51684,1.51389,1.5144,1.51628,1.5166,1.51368,1.51422,1.5164,1.51672,1.51378,1.51431
71,2015-01-19 14:00:00,2806,1.51447,1.51752,1.51252,1.51369,1.51426,1.51733,1.51228,1.51318,1.51436,1.51742,1.5124,1.51344
72,2015-01-19 18:00:00,4777,1.51358,1.514,1.51098,1.51156,1.51308,1.51365,1.51062,1.5108,1.51333,1.51378,1.51084,1.51118
73,2015-01-19 22:00:00,3120,1.51151,1.51183,1.50589,1.50739,1.51085,1.51132,1.50558,1.50719,1.51118,1.51152,1.50574,1.50729
74,2015-01-20 02:00:00,899,1.50746,1.5083,1.50608,1.50828,1.50723,1.50809,1.50586,1.50808,1.50734,1.5082,1.50598,1.50818
75,2015-01-20 06:00:00,3139,1.50822,1.51632,1.50737,1.51592,1.50802,1.51612,1.50717,1.51571,1.50812,1.51622,1.50727,1.51582
76,2015-01-20 10:00:00,3719,1.516,1.52007,1.51394,1.51991,1.51542,1.51988,1.51371,1.51969,1.51571,1.51998,1.51382,1.5198
77,2015-01-20 14:00:00,3628,1.5199,1.52006,1.51494,1.51533,1.51969,1.51986,1.51468,1.51512,1.5198,1.51996,1.51484,1.51522
78,2015-01-20 18:00:00,2492,1.51531,1.51641,1.51437,1.51485,1.51511,1.5162,1.51395,1.51395,1.51521,1.5163,1.51426,1.5144
79,2015-01-20 22:00:00,1746,1.51463,1.51523,1.5137,1.5149,1.51376,1.51488,1.51346,1.51468,1.5142,1.51502,1.51358,1.51479
80,2015-01-21 02:00:00,1195,1.51485,1.51764,1.51485,1.51677,1.51463,1.51735,1.51463,1.51655,1.51474,1.5175,1.51474,1.51666
81,2015-01-21 06:00:00,6780,1.51673,1.51819,1.50789,1.51162,1.51653,1.5178,1.50709,1.51128,1.51663,1.518,1.50758,1.51145
82,2015-01-21 10:00:00,4953,1.51166,1.51365,1.50983,1.51226,1.51137,1.51341,1.50955,1.51205,1.51152,1.51353,1.50969,1.51216
83,2015-01-21 14:00:00,10466,1.5122,1.51483,1.50842,1.51105,1.51201,1.51454,1.5082,1.51083,1.5121,1.51467,1.50831,1.51094
84,2015-01-21 18:00:00,3263,1.51103,1.5147,1.51014,1.51465,1.51082,1.5143,1.50993,1.51406,1.51092,1.51446,1.51004,1.51436
85,2015-01-21 22:00:00,2713,1.51454,1.51598,1.5134,1.51518,1.51333,1.51574,1.51316,1.51496,1.51394,1.51586,1.5133,1.51507
86,2015-01-22 02:00:00,1847,1.51513,1.51592,1.51276,1.51293,1.5149,1.51558,1.51253,1.5127,1.51502,1.51572,1.51264,1.51282
87,2015-01-22 06:00:00,3260,1.51297,1.51784,1.51243,1.51599,1.51277,1.51762,1.5122,1.51576,1.51287,1.51773,1.51232,1.51588
88,2015-01-22 10:00:00,15730,1.51599,1.52143,1.51293,1.5168,1.51577,1.52117,1.51194,1.51607,1.51588,1.5213,1.51244,1.51644
89,2015-01-22 14:00:00,15154,1.5168,1.51764,1.50169,1.50239,1.51609,1.51723,1.50112,1.50218,1.51644,1.51744,1.50156,1.50228
90,2015-01-22 18:00:00,4956,1.5024,1.50373,1.49738,1.50149,1.50218,1.50354,1.49711,1.50075,1.50229,1.50364,1.49726,1.50112
91,2015-01-22 22:00:00,5730,1.50159,1.50305,1.50034,1.50173,1.50065,1.50263,1.4993,1.50147,1.50112,1.50277,1.49994,1.5016
92,2015-01-23 02:00:00,2129,1.50177,1.50225,1.49824,1.49992,1.50145,1.50203,1.498,1.49967,1.50161,1.50214,1.49812,1.4998
93,2015-01-23 06:00:00,8950,1.49998,1.50197,1.49591,1.4979,1.49973,1.50058,1.49542,1.49764,1.49986,1.50097,1.49576,1.49777
94,2015-01-23 10:00:00,10012,1.49797,1.49966,1.49523,1.4995,1.4977,1.49943,1.49502,1.49925,1.49784,1.49954,1.49512,1.49938
95,2015-01-23 14:00:00,8461,1.49949,1.50376,1.49824,1.50189,1.49926,1.50351,1.49799,1.5017,1.49938,1.50363,1.49812,1.5018
96,2015-01-23 18:00:00,5719,1.50196,1.5025,1.49866,1.49996,1.50174,1.50228,1.49788,1.49796,1.50185,1.50238,1.49855,1.49896
97,2015-01-25 22:00:00,16614,1.50184,1.50315,1.49894,1.5002,1.50081,1.50275,1.49854,1.49994,1.50132,1.5029,1.49876,1.50007
98,2015-01-26 02:00:00,1110,1.50019,1.50134,1.49937,1.50094,1.49995,1.5011,1.49912,1.50072,1.50007,1.50122,1.49925,1.50083
99,2015-01-26 06:00:00,5514,1.501,1.50462,1.5,1.50122,1.50078,1.50439,1.49975,1.50101,1.50089,1.5045,1.49988,1.50112
100,2015-01-26 10:00:00,3903,1.50116,1.50339,1.50034,1.50259,1.50095,1.50316,1.50012,1.5024,1.50106,1.50326,1.50023,1.5025
101,2015-01-26 14:00:00,4250,1.50266,1.51008,1.50173,1.50928,1.50245,1.50979,1.50152,1.50903,1.50256,1.50993,1.50162,1.50916
102,2015-01-26 18:00:00,3705,1.50933,1.51051,1.50751,1.50838,1.5091,1.51024,1.50729,1.5077,1.50922,1.51038,1.5074,1.50804
103,2015-01-26 22:00:00,3550,1.50819,1.51079,1.50793,1.51024,1.50619,1.51055,1.50615,1.51004,1.50719,1.51067,1.50708,1.51014
104,2015-01-27 02:00:00,1154,1.5102,1.5113,1.50937,1.51066,1.50997,1.51106,1.50914,1.51043,1.51008,1.51118,1.50926,1.51054
105,2015-01-27 06:00:00,6904,1.51065,1.51186,1.50609,1.50867,1.51041,1.51166,1.50541,1.50842,1.51053,1.51176,1.50599,1.50854
106,2015-01-27 10:00:00,6132,1.50874,1.51857,1.50678,1.51814,1.5085,1.51827,1.50654,1.51784,1.50862,1.51842,1.50666,1.51799
107,2015-01-27 14:00:00,7954,1.51821,1.52249,1.51683,1.51993,1.51791,1.52224,1.51663,1.51974,1.51806,1.52236,1.51673,1.51984
108,2015-01-27 18:00:00,2966,1.52,1.52122,1.51838,1.52005,1.51978,1.52102,1.51778,1.51946,1.51989,1.52112,1.51819,1.51976
109,2015-01-27 22:00:00,6325,1.52005,1.52086,1.5156,1.51617,1.51946,1.51948,1.51534,1.51594,1.51976,1.51986,1.51548,1.51606
110,2015-01-28 02:00:00,1165,1.51612,1.51744,1.51581,1.51692,1.51588,1.5172,1.51552,1.51667,1.516,1.51732,1.51566,1.5168
111,2015-01-28 06:00:00,4248,1.517,1.51997,1.51593,1.51938,1.51671,1.51972,1.51573,1.51918,1.51686,1.51984,1.51584,1.51928
112,2015-01-28 10:00:00,3813,1.51932,1.52204,1.51869,1.51985,1.51912,1.52182,1.51849,1.51966,1.51922,1.52193,1.51859,1.51976
113,2015-01-28 14:00:00,3623,1.51992,1.52027,1.51616,1.51776,1.5197,1.52007,1.51596,1.51757,1.51981,1.52017,1.51606,1.51766
114,2015-01-28 18:00:00,12153,1.51782,1.52073,1.51326,1.51426,1.51762,1.51997,1.51298,1.51328,1.51772,1.52033,1.51312,1.51377
115,2015-01-28 22:00:00,2958,1.51446,1.51576,1.51386,1.5155,1.51392,1.5155,1.51338,1.51525,1.51419,1.51563,1.51366,1.51538
116,2015-02-01 22:00:00,6631,1.51035,1.51128,1.50732,1.50796,1.50884,1.50928,1.50689,1.50772,1.5096,1.51028,1.5072,1.50784
117,2015-02-02 02:00:00,846,1.50797,1.50882,1.5075,1.50782,1.5077,1.50858,1.50726,1.50759,1.50784,1.5087,1.50738,1.5077
118,2015-02-02 06:00:00,5844,1.50781,1.50909,1.50126,1.50129,1.50747,1.50865,1.50057,1.50076,1.50764,1.50886,1.50092,1.50102
119,2015-02-02 10:00:00,4504,1.50128,1.50392,1.5007,1.50368,1.50076,1.5037,1.50047,1.50347,1.50102,1.50381,1.5006,1.50358
120,2015-02-02 14:00:00,5387,1.50366,1.50849,1.5011,1.50282,1.50347,1.50829,1.50089,1.5026,1.50356,1.50838,1.501,1.50271
121,2015-02-02 18:00:00,2585,1.50277,1.50513,1.50208,1.50413,1.50254,1.50492,1.50183,1.50356,1.50266,1.50502,1.50196,1.50384
122,2015-02-02 22:00:00,9090,1.5049,1.50549,1.50255,1.50397,1.50352,1.50418,1.50127,1.50375,1.50421,1.50474,1.50216,1.50386
123,2015-02-03 02:00:00,1859,1.50397,1.50441,1.50154,1.50221,1.50376,1.50416,1.50132,1.50199,1.50386,1.50428,1.50143,1.5021
124,2015-02-03 06:00:00,4335,1.50221,1.50409,1.499,1.50198,1.50197,1.50388,1.49877,1.50174,1.50209,1.50398,1.49888,1.50186
125,2015-02-03 10:00:00,5302,1.50192,1.51207,1.50186,1.51021,1.50169,1.51187,1.50162,1.51003,1.5018,1.51197,1.50174,1.51012
126,2015-02-03 14:00:00,6074,1.51025,1.51676,1.50832,1.51602,1.51008,1.51653,1.5081,1.51582,1.51016,1.51664,1.50821,1.51592
127,2015-02-03 18:00:00,5275,1.51604,1.51993,1.51504,1.51678,1.5158,1.51972,1.5148,1.51642,1.51592,1.51982,1.51492,1.5166
128,2015-02-03 22:00:00,3999,1.51692,1.51695,1.51402,1.51549,1.51651,1.51651,1.51376,1.5153,1.51672,1.51672,1.5139,1.5154
129,2015-02-04 02:00:00,1213,1.51557,1.51779,1.51501,1.51712,1.51534,1.51753,1.51475,1.51691,1.51546,1.51766,1.51489,1.51702
130,2015-02-04 06:00:00,4793,1.51719,1.51937,1.51406,1.51834,1.51696,1.51913,1.51385,1.51812,1.51708,1.51924,1.51396,1.51823
131,2015-02-04 10:00:00,6596,1.51839,1.52513,1.51762,1.52252,1.51817,1.52493,1.51739,1.5223,1.51828,1.52503,1.51751,1.52241
132,2015-02-04 14:00:00,5026,1.52247,1.5252,1.51944,1.52029,1.52224,1.52501,1.51917,1.52009,1.52236,1.5251,1.5193,1.52019
133,2015-02-04 18:00:00,5099,1.52023,1.52351,1.51669,1.51859,1.52004,1.52326,1.51638,1.51777,1.52014,1.52338,1.51654,1.51818
134,2015-02-04 22:00:00,6883,1.51839,1.51923,1.51697,1.51808,1.51749,1.51889,1.51642,1.51786,1.51794,1.51906,1.5167,1.51797
135,2015-02-05 02:00:00,1314,1.51804,1.52147,1.51803,1.52086,1.51779,1.52123,1.51779,1.52065,1.51792,1.52135,1.51792,1.52076
136,2015-02-05 06:00:00,4160,1.52084,1.52443,1.51905,1.52411,1.52064,1.52425,1.51886,1.5239,1.52074,1.52434,1.51896,1.524
137,2015-02-05 10:00:00,6787,1.52417,1.53151,1.52284,1.53019,1.52396,1.53131,1.52264,1.52999,1.52406,1.53141,1.52274,1.53009
138,2015-02-05 14:00:00,3524,1.53025,1.53081,1.52841,1.53006,1.53003,1.53062,1.52821,1.52986,1.53014,1.53072,1.52831,1.52996
139,2015-02-05 18:00:00,2917,1.53008,1.53454,1.52998,1.53319,1.52992,1.53426,1.52979,1.53266,1.53,1.53436,1.52988,1.53292
140,2015-02-05 22:00:00,3427,1.53301,1.5341,1.53197,1.53277,1.53241,1.53355,1.53173,1.53256,1.53271,1.53382,1.53186,1.53266
141,2015-02-06 02:00:00,633,1.53282,1.53427,1.53261,1.53371,1.53262,1.53403,1.53239,1.5335,1.53272,1.53415,1.5325,1.5336
142,2015-02-06 06:00:00,1979,1.53377,1.53414,1.53099,1.53197,1.53355,1.53395,1.5308,1.53178,1.53366,1.53404,1.5309,1.53188
143,2015-02-06 10:00:00,7899,1.53198,1.53533,1.52597,1.52961,1.5318,1.53513,1.52571,1.52943,1.53189,1.53522,1.52584,1.52952
144,2015-02-06 14:00:00,6726,1.52957,1.52963,1.52399,1.524,1.52938,1.52943,1.52376,1.52381,1.52948,1.52953,1.52388,1.5239
145,2015-02-06 18:00:00,3987,1.52406,1.52574,1.52123,1.52502,1.52387,1.52517,1.52102,1.52352,1.52396,1.52536,1.52112,1.52427
146,2015-02-08 22:00:00,5633,1.52347,1.52561,1.52247,1.52549,1.52224,1.52534,1.52137,1.52525,1.52286,1.52548,1.52197,1.52537
147,2015-02-09 02:00:00,712,1.52548,1.52651,1.52517,1.52636,1.52525,1.52631,1.52495,1.52614,1.52536,1.52641,1.52506,1.52625
148,2015-02-09 06:00:00,2953,1.52636,1.52685,1.52233,1.52355,1.52613,1.52666,1.52212,1.52335,1.52624,1.52676,1.52222,1.52345
149,2015-02-09 10:00:00,3801,1.52352,1.52356,1.52025,1.52175,1.52333,1.52339,1.51992,1.52157,1.52342,1.52348,1.52008,1.52166
150,2015-02-09 14:00:00,4192,1.52179,1.52453,1.52107,1.52166,1.52162,1.52435,1.5209,1.52147,1.5217,1.52444,1.52098,1.52156
151,2015-02-09 18:00:00,1485,1.52171,1.52423,1.52148,1.52176,1.52152,1.52405,1.52103,1.52103,1.52162,1.52414,1.52128,1.5214
152,2015-02-09 22:00:00,1640,1.52171,1.52306,1.52136,1.52242,1.52108,1.52288,1.52103,1.5222,1.5214,1.52297,1.52124,1.52231
153,2015-02-10 02:00:00,1169,1.52242,1.525,1.52225,1.52432,1.52221,1.5248,1.52203,1.52413,1.52232,1.5249,1.52214,1.52422
154,2015-02-10 06:00:00,3466,1.52437,1.52515,1.51982,1.52038,1.52418,1.52497,1.5195,1.5202,1.52428,1.52506,1.51968,1.52029
155,2015-02-10 10:00:00,4800,1.52045,1.52415,1.52015,1.52302,1.52025,1.52393,1.51995,1.52279,1.52035,1.52404,1.52005,1.5229
156,2015-02-10 14:00:00,4521,1.52301,1.52768,1.52169,1.5259,1.5228,1.52744,1.5215,1.52572,1.5229,1.52756,1.5216,1.52581
157,2015-02-10 18:00:00,2300,1.52586,1.52656,1.52482,1.52569,1.52565,1.52635,1.52462,1.52515,1.52576,1.52646,1.52472,1.52542
158,2015-02-10 22:00:00,1582,1.52556,1.5267,1.5252,1.52657,1.52503,1.52648,1.52485,1.52636,1.5253,1.52659,1.5251,1.52646
159,2015-02-11 02:00:00,633,1.52659,1.52694,1.52397,1.52407,1.52642,1.52672,1.52376,1.52389,1.5265,1.52683,1.52386,1.52398
160,2015-02-11 06:00:00,2826,1.52415,1.52988,1.52342,1.52938,1.52391,1.52969,1.52323,1.52915,1.52403,1.52978,1.52332,1.52926
161,2015-02-11 10:00:00,3124,1.5293,1.53007,1.5283,1.52972,1.52913,1.52989,1.52813,1.52956,1.52922,1.52998,1.52822,1.52964
162,2015-02-11 14:00:00,4643,1.52977,1.52988,1.522,1.52342,1.5296,1.52968,1.52184,1.52323,1.52968,1.52978,1.52192,1.52332
163,2015-02-11 18:00:00,6569,1.52349,1.52495,1.52284,1.52426,1.52328,1.52474,1.52231,1.52336,1.52338,1.52484,1.52258,1.52381
164,2015-02-11 22:00:00,5385,1.52382,1.52571,1.52303,1.5236,1.52292,1.52475,1.52246,1.52337,1.52337,1.52488,1.52291,1.52348
165,2015-02-12 02:00:00,701,1.52359,1.52364,1.52176,1.52265,1.52337,1.52343,1.52152,1.52245,1.52348,1.52354,1.52164,1.52255
166,2015-02-12 06:00:00,4097,1.52268,1.52738,1.52217,1.52383,1.52245,1.52698,1.52193,1.52361,1.52256,1.52712,1.52206,1.52372
167,2015-02-12 10:00:00,12053,1.52378,1.53918,1.52103,1.53646,1.52354,1.53873,1.52077,1.5363,1.52366,1.53883,1.52093,1.53638
168,2015-02-12 14:00:00,6953,1.53652,1.53923,1.53442,1.53707,1.53634,1.53902,1.5342,1.5369,1.53643,1.53912,1.53431,1.53698
169,2015-02-12 18:00:00,2227,1.53703,1.54164,1.53696,1.53873,1.53685,1.54139,1.53675,1.53821,1.53694,1.54152,1.53686,1.53847
170,2015-02-12 22:00:00,2044,1.53873,1.53974,1.53821,1.53891,1.53819,1.53951,1.53781,1.53873,1.53846,1.53961,1.53802,1.53882
171,2015-02-13 02:00:00,1341,1.53887,1.54213,1.53873,1.54188,1.53868,1.54186,1.53851,1.54166,1.53878,1.54199,1.53862,1.54177
172,2015-02-13 06:00:00,3301,1.54182,1.54185,1.5376,1.53918,1.54162,1.54162,1.53739,1.53896,1.54172,1.54173,1.5375,1.53907
173,2015-02-13 10:00:00,3177,1.53912,1.54031,1.53723,1.53928,1.53893,1.54011,1.53702,1.5391,1.53902,1.54021,1.53712,1.53919
174,2015-02-13 14:00:00,4080,1.53923,1.54232,1.53856,1.54013,1.53906,1.54215,1.53838,1.53986,1.53914,1.54224,1.53847,1.54
175,2015-02-13 18:00:00,4629,1.54015,1.54147,1.53882,1.54067,1.53995,1.5407,1.53838,1.53867,1.54005,1.5408,1.53872,1.53967
176,2015-02-15 22:00:00,8320,1.54332,1.54373,1.5395,1.54186,1.5421,1.54219,1.53874,1.5416,1.54271,1.54276,1.53934,1.54173
177,2015-02-16 02:00:00,1019,1.54178,1.54387,1.54136,1.54345,1.54156,1.54356,1.54112,1.54325,1.54167,1.54369,1.54124,1.54335
178,2015-02-16 06:00:00,2402,1.54345,1.54421,1.53949,1.5396,1.54324,1.54394,1.53928,1.5394,1.54334,1.54406,1.5394,1.5395
